title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Langouste à la créole,5,5,630,21,47 min,4,facile,assez cher,30 min,17 min,"['langoustes de 200g chacune environ', 'g de beurre', 'cive ou oignons nouveaux', ""gousse d'ail haché"", ""cuillères d'huile d'olive"", 'citron vert', 'branche de thym', 'dose de safran en poudre', 'pincée de sel et de poivre', 'cuillère à café de rhum vieux']","Faire fondre le beurre et y faire revenir les cives. Hors du feu, ajouter le reste des ingrédients (mis à part le rhum). Couper les langoustes en 2 et les arroser avec la moitié de la sauce. Arroser ensuite avec la cuillerée de rhum. Mettre au four 10 minutes en position grill, 260°C (thermostat 8-9) minimum. Arroser à nouveau avec le reste de la sauce ; remettre au four 7 minutes.",meal,https://www.marmiton.org/recettes/recette_langouste-a-la-creole_85031.aspx
Queues de langouste froides parfumées,4.8,5,774,74,12h05,6,très facile,assez cher,12 h,5 min,"['queues de langouste', 'branches de fenouil séchées', 'poivre (moulu et en grain)', 'sel', 'feuilles de laurier', ""écorce d'orange"", 'citron', 'clous de girofle']","Remplir une très grande casserole d'eau additionnée de toutes les épices et herbes. Vous pouvez rajouter toutes les épices que vous souhaitez. Veillez simplement à bien équilibrer l'apport de chacune. Placer les queues de langouste dans cette eau froide et porter à ébullition. Lorsque l'eau frémit, compter 5 à 6 minutes en fonction de la taille des queues de langoustes. Retirer du feu et laisser refroidir les queues de langouste dans le bouillon toute la nuit (au moins 12 h). Si vous disposez d'un balcon, laissez votre casserole toute la nuit à l'extérieur mais couverte. Les queues de langouste vont se charger du délicat parfum des épices. Le lendemain couper les queues de langouste en deux dans le sens de la longueur et déguster froid avec de la mayonnaise. Un plat simple et rapide à faire pour les grandes occasions.",meal,https://www.marmiton.org/recettes/recette_queues-de-langouste-froides-parfumees_54593.aspx
Langouste épicée au gingembre,5,8,582,9,1 h,4,facile,Coût moyen,30 min,30 min,"['queue de langouste', 'g de riz sauvage', 'g de gingembre frais', 'citron vert non traité', ""bouteille de gewurztraminer (vin blanc d'alsace)"", 'cl de crème liquide', 'g de beurre', 'poivre', 'sel']","Congeler la langouste (pour l'endormir, et éviter de l'ébouillanter). La couper ensuite en 2. Faire cuire le riz à l'eau bouillante salée 20 minutes. Râper le gingembre et le zeste du citron vert. Faire fondre le beurre, y faire dorer les tronçons de langouste. Saler, poivrer. Ajouter le vin, le gingembre et le citron vert. Laisser réduire la sauce de moitiée à feu vif. Ajouter la crème, laisser mijoter 10 min. Servez les morceaux de langouste en sauce avec le riz sauvage.",meal,https://www.marmiton.org/recettes/recette_langouste-epicee-au-gingembre_24098.aspx
Queue de langouste à l'armoricaine,4.7,46,3.5k,223,1h30,4,Niveau moyen,assez cher,20 min,1h10,"['queue de langouste par personne', 'beurre', 'cognac', 'poivre', 'sel', 'petite boîte de concentré de tomates', 'boîte de tomates pelées', 'oignon', 'échalotes', ""gousses d'ail"", 'carottes finement râpées', 'thym', 'laurier', 'pincée de curry (important)', ""cl de vin blanc sec (de bonne qualité de préférence, la sauce n'en sera que meilleure)"", 'cognac (éventuellement)', 'beurre', 'poivre', 'sel']","Dans un premier temps, je prépare la sauce en faisant revenir dans du beurre l'oignon, les échalotes émincés environ 5/10 min. Ensuite j'ajoute l'ail coupé en morceaux, les carottes râpées, les tomates pelées avec le jus et le concentré de tomate. Enfin, je rajoute le vin blanc puis j'assaisonne avec le thym, laurier, curry, sel, poivre. On peut également rajouter un soupçon de vin rouge pour donner à la sauce un rouge un peu foncé. Je laisse mijoter 30 bonnes minutes. Pendant ce temps, je fais cuire sur feu moyen les queues de langouste coupées en morceaux dans du beurre, la coquille doit devenir orangée, j'assaisonne (sel, poivre) puis je la flambe au Cognac. Au bout des 30 min, je passe la sauce au moulin à légumes sur les queues de langouste. Je laisse à nouveau mijoter doucement 10 min. Je rectifie l'assaisonnement et j'ajoute éventuellement un peu de Cognac. Il est préférable de préparer ce plat la veille, car la langouste donne du goût à la sauce.",meal,https://www.marmiton.org/recettes/recette_queue-de-langouste-a-l-armoricaine_27207.aspx
Queues de langouste à l'américaine façon grand chef,0,0,228,9,1h30,6,Niveau moyen,assez cher,30 min,1 h,"['langoustes (ou 6 queues de langouste)', 'verre de vin blanc sec', 'grosse boîte de tomate en conserve emondées', 'carottes', 'petite branche de céleri', 'oignon', 'échalotes', ""gousse d'ail"", 'clous de girofle', 'feuille de laurier', 'cl de whisky', 'g de beurre', 'cuillères à soupe de sucre', 'verre de vinaigre de vin', ""piment (langue d'oiseau)"", 'poivre', 'sel']","D'abord, préparez un court bouillon pour y pocher les langoustes. Dans une grande casserole remplie d'eau froide, mettre un oignon piqué de 2 clou de girofle, 1 carotte coupée un rodelle, la branche de céleri, la feuille de laurier et 4 grosse cuillères à soupe de gros sel. Faire bouillir 5 min à couvert. Ensuite pochez les langoutes 2 min pas plus ! Et les refoidire immédiatement dans de l'eau froide et des glaçon. Cette opération est très délicate, elle nous permettra de décortiquer les langoustes. Séparez maintenant les têtes des queues, puis retournez chaque queue et, avec des ciseaux, entaillez de chaque coté du ""ventre"". Sortez délicatement la chair qui n'est pas cuite, mais suffisemment ferme pour ne pas s'abimer. Avec la pointe d'un couteau, retirez le boyau qui se trouve sur le dessus de la queue. Réservez les queues ainsi décortiquées. Dans une sauteuse, faites chauffer le beurre et faites-y sauter les têtes et les carcasses des queues, avec les échalotes émincées. Quand les échalotes commencent à être transparentes, flambez au whisky. Ajoutez alors le vin blanc, l'ail écrasé, l'autre carotte coupée en rondelle, les tomates, les piments, salez et poivrez. Laissez mijoter 1h à couvert. Au bout d'1h, retirez les carcasses et les têtes (que l'on peut garder pour la présentation) et passez la sauce au chinois, pressez bien pour récupérer tous les sucs. Remettez la sauce filtrée dans la sauteuse et faites réduire pour qu'elle devienne onctueuse. En même temps, faites un caramel avec le sucre et 1/2 verre d'eau. Quand le caramel est bien blond, ajoutez-y le 1/2 verre de vinaigre et remuez bien. Laissez réduire 1 min et versez ce caramel dans la sauce. (goûtez et rectifier l'assaisonnement si nécessaire) Mettez les queues décortiquees, 5 min dans la sauce à l'américaine, cela suffit et vous obtiendrez une cuisson idéale. Servez aussitot avec un peu de riz safrané.",meal,https://www.marmiton.org/recettes/recette_queues-de-langouste-a-l-americaine-facon-grand-chef_65506.aspx
Langoustes au beurre vanillé,4.8,31,1.5k,14,35 min,6,Niveau moyen,assez cher,15 min,20 min,"[""langoustes d'environ 300 g"", 'cl de vin blanc sec', 'cl de vinaigre de vin blanc', 'g de beurre', ""cuillères à soupe d'huile"", 'gousses de vanille', 'citrons verts', 'poivre', 'sel']","Versez le vin blanc et le vinaigre dans une casserole. Laissez-les réduire, sur feu moyen, pour obtenir 2 cuillères à soupe de liquide. Réservez. Aplatissez les gousses de vanille. Fendez-les en deux dans la longueur, puis grattez la pulpe avec le couteau. Posez-la sur une petite assiette. Coupez le beurre en cubes. Coupez les langoustes en deux dans la longueur. Préchauffez le four à 270°C (thermostat 9). Faites chauffer l'huile dans un grand plat à rôtir. Disposez les moitiés de langouste côté chair vers le fond. Enfournez-les pendant 5-6 min. en les retournant à mi-cuisson, puis salez et poivrez-les, laissez-les se détendre à l'entrée du four éteint. Faites réchauffer sur feu doux la réduction de vin. Incorporez-lui, en fouettant vivement les cubes de beurre. Salez, poivrez, ajoutez la pulpe de vanille et donnez un dernier coup de fouet. Au moment de servir, dressez les demi-langoustes sur des assiettes chaudes, carapaces en dessous. Nappez-les d'un peu de beurre blanc. Servez le reste en saucière. Décorez de demi-rondelles de citron vert.",meal,https://www.marmiton.org/recettes/recette_langoustes-au-beurre-vanille_19292.aspx
Queues de langoustes façon sauce américaine,4.8,36,10k,88,1h15,4,facile,assez cher,15 min,1 h,"['queues de langouste congelées (ou 8 petites)', 'oignon', ""gousses d'ail"", 'petit piment', 'petite boîte de concentré de tomates', 'verre de whisky de cognac', 'verres de whisky de vin blanc sec', 'g de beurre', 'cuillère à soupe de farine', ""cuillères à soupe d'huile d'olive"", 'poivre', 'sel']","Faire décongeler les queues de langoustes, puis couper aux ciseaux,dans le sens de la longueur l'intérieur des queues (ce sera plus facile à décortiquer par la suite). Emincer l'oignon et les gousses d'ail. Faire revenir les queues de langoustes dans l'huile d'olive, ajouter l'oignon émincé et les gousses d'ail. Ne pas les faire roussir. Verser le cognac sur les queues de langoustes, faire flamber. Ajouter les 3 verres de vin blanc, le concentré de tomates, le piment, saler et poivrer. Faire cuire à feu doux et à couvert pendant 1 heure. Au moment de servir, dans une autre casserole, faire fondre 50 g de beurre sur feu doux, ajouter la farine, bien remuer. Eteindre le feu. Ajouter par louche la sauce des queues de langoustes tout en remuant. Lorsque cette liaison est devenue plus fluide, la rajouter dans la sauteuse et bien la mélanger au reste de sauce. Servir aussitôt.",meal,https://www.marmiton.org/recettes/recette_queues-de-langoustes-facon-sauce-americaine_36588.aspx
Tartare de Saint Jacques aux tomates confites et petits légumes,4.4,16,2.4k,4,25 min,6,facile,Coût moyen,20 min,5 min,"['g de noix de saint-jacques (surgelées)', 'g de caviar de tomates confites ou séchées', 'courgettes', 'aubergines', 'g de coulis de tomate bio', 'poivre', 'sel', 'persil', 'jus de citron', ""cuillères à soupe d'huile d'olive"", 'moules métalliques ou en porcelaine (hauteur 4 cm)']","Les petits légumes : Couper en touts petits cubes les courgettes et les aubergines. Les faire revenir dans un peu d'huile d'olive, y ajouter le coulis de tomates, le sel et le poivre. Laisser cuire environ 5 min. Attention les légumes doivent rester fermes, cuits mais fermes. Laisser refroidir. Les Saint Jacques : Sortir les St Jacques du congélateur. Les laisser 5 min à température ambiante. Y ajouter 5 cuillères à soupe d'huile d'olive, le 1/2 jus de citron. Saler, poivrer. Laisser mariner encore 5 min. Les couper ensuite en petits cubes. Re-mélanger avec la marinade afin que tous les petits cubes soient bien imprégnés. Le dressage : Dans les ramequins, disposer au fond les Saint Jacques. Ensuite, disposer deux cuillères à café de tomates confites et ensuite le dernier étage est composé de petits légumes. Tasser légèrement. Laisser au réfrigérateur 2 ou 3 heures et servir très frais avec une salade de roquette et mâche par exemple agrémentée d'une petite vinaigrette persillée et citronnée. Cette entrée peut être préparée la veille.",meal,https://www.marmiton.org/recettes/recette_tartare-de-saint-jacques-aux-tomates-confites-et-petits-legumes_71261.aspx
"Brochette de Saint-Jacques au lard, papillote de légumes à la crème",4.8,24,2.7k,27,40 min,2,très facile,Coût moyen,30 min,10 min,"['noix de saint-jacques', 'tranches de poitrine fumée', 'blanc de poireaux', 'carottes', 'petit morceau de gingembre frais', 'cl de crème fleurette', 'graines de coriandre', 'poivre en grains', 'aneth', 'thym', 'romarin', 'persil', 'ciboulette', 'coriandre']","Éplucher, laver et râper les carottes. Laver et émincer le blanc de poireau. Dans une feuille de papier sulfurisé, étaler la moitié du poireau, arroser d'une cuillère à soupe d'eau, refermer la papillote. En faire une seconde et faire cuire à pleine puissance 4 min au micro-ondes. Sortir les papillotes, les ouvrir, recouvrir le poireau avec les carottes, puis arroser de 2 cuillères à soupe de crème fleurette, de graines de coriandre pilées, d'un peu de gingembre râpé et de quelques épices 'spécial poisson' par papillote. Réserver. Dans une grande poêle, dorer les tranches de lard 2 minutes et les égoutter sur du papier absorbant. Attention cependant à ne pas trop le faire cuire: il ne doit pas durcir pour rester maniable! Couper chaque tranche de lard en 2, puis enrouler les noix de Saint-Jacques dans le lard. Maintenir le tout avec un cure-dents. Faire chauffer une poêle et cuire les brochettes environ 2 min de chaque côté. Remettre les paillotes de légumes au micro-ondes pleine puissance pendant 4 min. Sortir les brochettes de la poêle, les réserver et déglacer avec le reste de crème fleurette. Donner un tour de moulin à poivre. Ouvrir les papillotes, poser les brochettes dessus et enfin napper de sauce crémeuse.",meal,https://www.marmiton.org/recettes/recette_brochette-de-saint-jacques-au-lard-papillote-de-legumes-a-la-creme_35813.aspx
Risotto crémeux aux coquilles saint-jacques,4.6,96,11k,22,40 min,4,facile,Coût moyen,10 min,30 min,"['g de riz pour risotto', 'g de beurre', ""cl de bouillon de poule (2 cubes de bouillons + l'eau)"", 'oignons', 'cl de vin blanc de cuisine', 'coquilles saint-jacques', 'parmesan à volonté', 'sel', 'poivre']","Hacher les 2 oignons. Faire fondre les tablettes de bouillon de poule et réserver. Faire revenir les noix de Saint-Jacques dans une poêle avec une belle noisette de beurre, les saisirs pas plus de 5 minutes afin de ne pas les dessécher puis les réserver. Dans un fait-tout faites chauffer le beurre et y faire blondir les oignons a feu vif puis y ajouter le riz. Baisser votre feu au minimum, quand le riz est translucide y ajouter le vin blanc, une fois le vin absorbé, ajouter une louche de bouillon de poule couvrir le riz et le laisser absorder le liquide. Rajouter une louche et ainsi de suite jusqu'à épuisement du bouillon, votre riz ne doit pas être desséché mais bien crémeux. Saler, poivrer, ajouter les noix de Saint-Jacques et les laisser se réchauffer doucement 1 ou 2 minutes. Servir le plat bien brûlant, chaque convive ajoute le parmesan selon son goût. Bon appétit !",meal,https://www.marmiton.org/recettes/recette_risotto-cremeux-aux-coquilles-saint-jacques_43268.aspx
Noix de St Jacques à la crème,4.7,63,5.9k,221,15 min,4,Niveau moyen,Coût moyen,10 min,5 min,"['noix de saint-jacques', 'cl de crème', 'cuillère à café de curry en poudre', 'sel', 'poivre']","Faire revenir les noix de St Jacques salées, poivrées 1 à 2 minutes de chaque côtés. Pendant ce temps, chauffer la crème fraîche avec du curry dedans. Ajouter la crème-curry aux noix de St Jacques et laisser 1 à 2 minutes. Servir avec des tagliatelles fraîches ou des spaghetti frais.",meal,https://www.marmiton.org/recettes/recette_noix-de-st-jacques-a-la-creme_11495.aspx
Coquilles St Jacques à la Bretonne,4.3,24,3.5k,263,1h15,6,très facile,Coût moyen,1 h,15 min,"['coquilles saint-jacques fraîches ou surgelées', 'beau bouquet de persil', 'oignons jaunes', 'cl de vin blanc', 'chapelure', 'g de beurre', 'sel', 'poivre']","Préparer les noix de St jacques. Dans le bol du mixeur, mettre les oignons et le persil (prévoir une bonne quantité en fonction du nombre de coquilles à préparer, car la préparation réduit beaucoup à la cuisson). Dans une grande poêle, mettre 30 g de beurre à fondre et y ajouter les oignons et le persil. Cuire la préparation assez longtemps, de façon à ce que les oignons soient bien fondants. Saler, poivrer. Verser le vin blanc sur la préparation et mettre sur feu assez vif, de façon à ce que l'alcool s'évapore. Laisser sur feu vif en surveillant bien pour que la préparation dore (c'est encore meilleur). Dans un deuxième temps, mettre du beurre à chauffer dans une poêle sur feu assez vif (mais sans dorer) et jeter les noix de st jacques. Bien remuer, et les laisser environ 1min30 à 2 min. Ôter les noix de st jacques de la poêle, et verser le jus obtenu dans la préparation oignons, persil. Préchauffer le four à 220°C (thermostat 7-8). Garnir les coquilles vides de st jacques (ou autre récipient individuel) de la préparation en y ajoutant les noix de st jacques. Saupoudrer de chapelure et de noisettes de beurre. Les poser sur la grande plaque du four et mettre au four environ 15 min en surveillant bien (le dessus doit être doré).",meal,https://www.marmiton.org/recettes/recette_coquilles-st-jacques-a-la-bretonne_19684.aspx
Aumonières aux noix de saint-Jacques,4.5,118,21k,235,55 min,4,très facile,Coût moyen,15 min,40 min,"['poireaux', 'g de crevette rose', 'noix de saint-jacques', 'pâte filo', 'crème semi-liquide', 'huile', 'beurre']","Laver les poireaux et les couper finement.
Décortiquer les crevettes. Faire une fondue de poireaux en ajoutant la crème et les crevettes décortiquées. Faire cuire dans une poêle les noix de st jacques. Etaler 3 feuilles de pâte filo, les huiler au pinceau. Mettre au centre une grosse cuillère à soupe de fondue de poireaux avec les crevettes et déposer autour et sur le dessus 5 noix de st jacques. Fermer les aumônières avec un lien. Enfourner 15 / 20 minutes à 210°C (thermostat 7).
Présenter sur des assiettes individuelles avec de la salade, des tomates cerises et des oeufs de caille.",meal,https://www.marmiton.org/recettes/recette_aumonieres-aux-noix-de-saint-jacques_35023.aspx
Coquilles Saint Jacques sur lit de poireaux,4.4,49,7.7k,248,35 min,4,facile,assez cher,15 min,20 min,"['noix de saint-jacques', 'poireaux', 'cuillères à soupe de farine', 'cuillères à soupe de crème fraîche', ""cuillères à soupe d'huile"", 'poivre', 'sel', 'muscade']","Ne garder que le blancs des poireaux.
Les émincer en rondelles les plus fines possibles (1mm). Les faire cuire à feu doux dans une poêle avec 1/2 verre d'eau jusqu'à ce que les poireaux soient parfaitement fondus et qu'il ne reste plus d'eau. Eventuellement, égoutter après cuisson pour retirer l'excédent d'eau. Ajouter dans la poêle la crème fraîche, le sel, le poivre, ainsi qu'une bonne pincée de muscade. Réserver au chaud. Pendant la cuisson des poireaux, nettoyer les coquilles Saint Jacques. Les éponger sur du papier absorbant. Les poivrer légèrement sur les deux faces et les passer à la farine. Faire chauffer l'huile dans une poêle et faire revenir rapidement les coquilles sur chaque face. Etaler la fondue de poireaux bien chaude dans 4 assiettes et disposer les noix de Saint Jacques dessus.
Servir aussitôt.",meal,https://www.marmiton.org/recettes/recette_coquilles-saint-jacques-sur-lit-de-poireaux_30741.aspx
Carpaccio de coquilles saint jacques,4.7,54,5.5k,124,15 min,4,facile,assez cher,15 min,no data,"['coquilles saint-jacques fraîches ou surgelées (uniquement la chair blanche)', ""cuillères à soupe d'huile d'olive"", 'bouquet de basilic frais', 'citron vert', 'cuillère à café de miel liquide', 'poivre', 'sel']","Trancher les coquilles en fines lamelles (si elles sont fraîches, les mettre au congélateur une demi-heure pour les trancher plus facilement). Les disposer sur les assiettes. Préparer une vinaigrette avec l'huile d'olive, le jus du citron vert, le miel, le basilic ciselé. Saler et poivrer. Mettre la vinaigrette sur les tranches de coquilles et mettre au réfrigérateur une heure avant de servir.",meal,https://www.marmiton.org/recettes/recette_carpaccio-de-coquilles-saint-jacques_18818.aspx
Noix de saint jacques au beurre blanc aillé,4.5,2,1.2k,43,25 min,6,facile,assez cher,20 min,5 min,"['g de noix de saint-jacques', 'g de carotte déjà cuites', ""g d'asperge déjà cuites"", 'échalotes', ""gousses d'ail de belle taille"", ""jaune d'oeuf"", 'sel', 'vinaigre', 'ciboulette', 'g de beurre (doux)']","Le secret de ce plat est un beurre-blanc aillé de ma composition : Hacher finement les échalotes, ajouter une bonne dose de vinaigre et réduire le tout à feu doux, ajouter l'ail très finement haché. Ajouter le jaune d'oeuf à cette mixture et la placer dans un bain-marie. Sans cesser de remuer, incorporer le beurre par petits morceaux. Faire cuire les noix de Saint-Jacques 3 bonnes minutes au court-bouillon. Réchauffer également les carottes et les asperges. Placer les noix et les légumes individuellement dans des assiettes chaudes. Recouvrir de sauce, décorer d'un brin de ciboulette, saler et servir aussitôt.",meal,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-au-beurre-blanc-aille_11211.aspx
Cassolettes de Saint-Jacques,4.7,161,44k,847,40 min,4,facile,Coût moyen,20 min,20 min,"['oignons', ""gousse d'ail"", 'g de champignon de paris frais', 'crevettes roses fraîches', 'g de noix de saint-jacques', 'persil frais', 'margarine pour beurrer des cassolettes', 'cl de whisky', 'cl de vin blanc', 'cl de crème fraîche', 'cuillères à soupe de farine']","Couper finement l'oignon ainsi que l'ail.
Emincer les champignons. Faire revenir l'ail et les oignons dans une poêle avec un peu de matière grasse. Mettre les champignons à cuire dans une deuxième poêle. Faire dorer les noix de Saint-Jacques à la poêle avec un filet d'huile d'olive (1 minute puis les retourner) ajouter le whisky (ou autre alcool pour les faire flamber). 
Réserver et garder le jus de cuisson à part. Préparer les cassolettes en beurrant légèrement chaque plat individuel (allant au four). Ajouter dans chacune d'elles : oignons, champignons, les noix de Saint-Jacques ainsi que 5 crevettes et le persil préalablement haché. 
Réserver. Préparer la sauce.
Verser dans casserole sur feu doux le vin blanc, la crème fraîche, le jus de cuisson des noix de Saint-Jacques.
Fouetter et ajouter la farine pour épaissir la préparation. Répartir ensuite la sauce dans chaque cassolette individuelle. Enfourner à 200°C (thermostat 6-7) durant 20 min.",meal,https://www.marmiton.org/recettes/recette_cassolettes-de-saint-jacques_36866.aspx
Sauté de Saint Jacques et crevettes citronné,4.3,3,1.1k,8,20 min,2,facile,assez cher,10 min,10 min,"['noix de saint-jacques', 'crevettes non décortiquées', ""huile d'olive"", 'g de beurre', 'citron vert', 'citron jaune', 'boules de glace au citron']","Décortiquer les crevettes et faire revenir les carcasses et têtes de crevettes dans une casserole avec le beurre, puis retirer les carcasses et les têtes et déglacer le jus avec les jus de citron. Dans une poêle, faire sauter dans un filet d'huile d'olive les Saint Jacques et les crevettes, 2 min de chaque côté. Ajouter le jus déglacé et imbiber les Saint Jacques et les crevettes, puis les réserver et faire réduire le jus de cuisson. Pour dresser les assiettes, mettre une boule de glace au citron au centre de l'assiette, entourer en étoiles des Saint Jacques et des crevettes, puis recouvrir du jus réduit.",meal,https://www.marmiton.org/recettes/recette_saute-de-saint-jacques-et-crevettes-citronne_36895.aspx
Noix de Saint Jacques sautées au safran,4.2,22,2.9k,24,13 min,4,très facile,Coût moyen,10 min,3 min,"['noix de coquilles saint-jacques fraîches (ou surgelé mais là il en faudra un peu plus)', 'cuillères à soupe de crème fraîche', 'doses de safran', ""pincées d'estragon"", 'poivre', 'sel']","Rincez les noix de coquilles Saint-Jacques sous l'eau courante et épongez-les dans du papier absorbant. Faites chauffer une poêle à revêtement antiadhésif. Posez-y les noix de Saint-Jacques les unes à côté des autres et faites-les cuire à feu vif pendant 1 à 2 mn. Retournez-les avec une spatule et laissez-les cuire 1 à 2 mn sur l'autre face. Retirez les noix et posez-les sur 4 assiettes. Versez la crème dans la poêle, ajoutez le safran, faites chauffer 1 mn à feu moyen en grattant le fond de la poêle avec une spatule en bois. Salez et poivrez légèrement, ajoutez l'estragon, mélangez, versez sur les noix et servez sans attendre.",meal,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-sautees-au-safran_19796.aspx
Saint-Jacques à la vanille,4.5,49,3.1k,22,25 min,4,très facile,assez cher,5 min,20 min,"['coquilles saint-jacques (à faire préparer par votre poissonnier, noix et corail)', 'gousse de vanille', 'cuillères à soupe de crème fraîche épaisse', 'maïzena (si la sauce est très liquide)', ""goutte d'arôme patrelle pour la couleur (facultatif)"", 'poivre', 'sel', 'noix de beurre']","Dans une poêle, faire fondre le beurre et y mettre les coquilles à dorer. Attention : le corail cuit plus vite que la noix, il faut donc bien surveiller la cuisson, je vous conseille un feu vif pendant quelques minutes puis tout doux sur les 10 dernières minutes. Lorsque les coquilles sont cuites, réservez. A feu vif, dans la poêle ajouter la crème et la gousse de vanille ciselée pour que les petits grains puissent s'en échapper c'est plus joli ! Laisser réduire pour que la sauce devienne onctueuse. Si ce n'est pas le cas c'est le moment de sortir la maïzena ! J'ai eu des surprises avec les coquilles fraîches qui rendent quelques fois beaucoup d'eau, il y a moins de problèmes avec les surgelées, mais elles sont moins moelleuses. Quand la sauce à l'onctuosité voulue vous pouvez y ajouter quelques gouttes d'arôme Patrelle : ça à très peu de goût mais ça donne une jolie couleur ambrée au plat. Je reviens à nos st jacques, les remettre dans la poêle pour qu'elles se nappent de sauce. Salez, poivrez. Servez bien chaud et régalez-vous.",meal,https://www.marmiton.org/recettes/recette_saint-jacques-a-la-vanille_27766.aspx
Blanquette de coquilles Saint Jacques,4.3,53,5.0k,18,1h15,6,très facile,Coût moyen,45 min,30 min,"['g de noix de st jacques', 'crevettes décortiquées (quantité selon le goût)', 'échalotes', 'vinaigre (pour recouvrir les échalotes)', 'g de beurre', 'cuillères à soupe de farine', 'cl de vin blanc', 'g de crème fraîche (+ ou – selon le goût)', 'g de champignon en morceaux', 'g de homard', 'g de lardons fumés', 'cl de cognac']","Faire  bouillir un litre d'eau salée, mettre les noix de St Jacques, faire cuire maximum 15 min. Dans une sauteuse, faire revenir les lardons, ajouter les noix égouttées, mélanger et faire flamber au cognac. Dans une casserole, préparer la sauce comme un beurre blanc, réduire les échalotes dans le vinaigre, ajouter le beurre en morceaux. Lorsqu’il est fondu, mettre la farine, lier avec du jus de cuisson des noix de St Jacques, le vin blanc, la bisque de homard. Ajouter ensuite les noix de St Jacques, les lardons et les champignons, puis la crème fraîche et les crevettes. Si le goût n’est pas assez relevé, ajouter du cognac avant de servir. S’accompagne de riz. Peut se préparer la veille, garder du jus de cuisson des coquilles pour éclaircir la sauce si elle est trop épaisse. Peut se congeler sans problème.",meal,https://www.marmiton.org/recettes/recette_blanquette-de-coquilles-saint-jacques_13418.aspx
Coquilles Saint Jacques à l'ancienne,4.8,60,3.7k,40,1h10,4,facile,Coût moyen,40 min,30 min,"['g de coquille saint-jacques congelées (sans corail)', 'l de vin blanc sec', 'g de crème fraîche', 'échalotes', 'g de beurre', 'oeufs', 'demi de citron', 'cuillère à soupe de farine', 'chapelure', 'poivre', 'sel']","Laissez décongeler les coquilles la veille de la préparation dans une moitié de lait et une moitié d'eau. Mettez les coquilles dans le vin blanc avec sel et poivre et amenez à ébullition pendant 2 min. Laissez tiédir hors du feu et retirez les coquilles pour les mettre dans un plat. Ajoutez deux petites échalotes (ou échalote congelée) à la cuisson et faites-la réduire. Dans une autre casserole, faites fondre le beurre. Ajoutez la farine et faites-la blondir. Rajoutez y la crème et la cuisson aux échalotes. Rectifiez l'assaisonnement, ajoutez le citron et, hors du feu, les jaunes d'oeufs en les fouettant. Nappez les coquilles avec la sauce et saupoudrez le plat avec la chapelure. Mettez le plat au four pour le faire dorer et le réchauffer.",meal,https://www.marmiton.org/recettes/recette_coquilles-saint-jacques-a-l-ancienne_24318.aspx
Coquilles St Jacques au parmesan,4.7,24,1.3k,7,40 min,4,facile,Coût moyen,30 min,10 min,"['coquilles saint-jacques avec corail dans leur coquille', ""gousses d'ail"", 'cuillères à soupe de persil haché', 'poivre', 'sel', 'g de parmesan', 'g de beurre']","Utiliser de préférence celles qui ont le corail bien rouge et dont la chair est bien blanche et ferme (celles du Pérou sont très bonnes). Faire bien chauffer le four à 200°C (thermostat 6-7). Nettoyer les coquilles, disposer dessus les noix et corail (attention au cholestérol quand même!). Couper l'ail en petits dés ou l'écraser carrément. Râper le parmesan. Mettre sur chaque noix un peu d'ail, du persil, une noix de beurre, un peu de sel, du poivre. Saupoudrer de parmesan le tout. Mettre au four, il faut que la chair saisisse bien. Laisser une dizaine de minutes, pour que la chair soit cuite mais pas trop et le parmesan fondu.",meal,https://www.marmiton.org/recettes/recette_coquilles-st-jacques-au-parmesan_11204.aspx
Terrine de saint-jacques et saumon,4.7,33,2.1k,119,30 min,10,facile,assez cher,30 min,no data,"['coquilles saint-jacques (surgelées ou fraîches (minimum))', 'cl de crème fraîche', 'cuillère à café de sucre vanillé', 'estragon (surgelé, frais ou en poudre)', 'échalote', 'feuilles de gélatine', 'pavés de saumon (frais ou surgelés)', 'sel', 'poivre 5 baies', 'cl de lait (de quoi recouvrir les coquilles)']","Mettre 48h avant, dans du lait avec un soupçon de sucre vanillé , vos coquilles St jacques à décongeler dans un saladier. La veille : Faire bouillir de l'eau avec sel + poivre, puis éteindre le feu et mettre les saumons pendant 20 min à couvert. Pendant ce temps, faire bouillir à feu doux les coquilles avec le lait vanillé, 5 min après le début de l'ébullition, égoutter. Pendant la cuisson des coquilles, mettre les 5 feuilles de gélatine dans un bol avec de l'eau tiède. Dans un mixer, mélanger le saumon avec l'échalote préalablement hachée, la crème, le sel (2 grosses pincées), le poivre 5 baies et l'estragon...et les 5 feuilles de gélatine semi-molles, et mixer. Dans un plat à terrine , étirer un film plastique de manière à faire largement dépasser les bords (phase délicate, le fond doit être lisse car c'est celui qu'on présente). Entremeler une couche de Saint-Jacques et une couche de préparation de saumon. Répéter l'opération. Fermer le dessus avec le film plastique et réserver au frais pendant 24 h.",meal,https://www.marmiton.org/recettes/recette_terrine-de-saint-jacques-et-saumon_40840.aspx
