title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Blinis faciles maison,4.8,742,55k,374,25 min,4,très facile,bon marché,5 min,20 min,"['yaourt bulgare', 'oeuf', 'pot de yaourt de farine', 'sachet de levure chimique', 'pincée de sel']","Mélanger tous les ingrédients ensemble puis laisser reposer la pâte pendant 1 heure au réfrigérateur. Cuire dans un poêle à blinis ou sur une poêle antiadhésive. Lorsqu'ils font des trous, les retourner. Servir de suite ou réchauffer avant de passer à table.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-faciles-maison_22261.aspx
Blinis de patate douce,4.9,16,2.7k,21,1h20,6,facile,Coût moyen,40 min,40 min,"['g de patate douce (à chair orangée et peau rose)', 'g de farine', ""oeufs + 1 blanc d'œuf"", 'cuillères à café de yaourt nature', 'cl de lait', 'cl de crème liquide très froide', ""beurre (ou d'huile) pour la cuisson des blinis"", 'poivre', 'sel', ""tranches de saumon fumé d'écosse (ou truite fumée)"", 'persil ou aneth (pour la présentation)', ""cuillères à soupe d'oeuf de truite""]","PATE A BLINIS A LA PATATE DOUCE : Eplucher et faire cuire les patates douce environ 30 min dans l'eau bouillante. Les réduire en purée (à la fourchette). Incorporer la farine, les œufs entiers en remuant longuement, saler, poivrer. Ajouter le yaourt et le lait et mélanger. Battre le blanc d'œuf en neige, l'incorporer à la pâte et mélanger. Dans une poêle à revêtement anti-adhésif, faire chauffer un peu de beurre (ou d'huile) et verser délicatement la valeur d'une petite louche de façon à former un blini de 15 à 20 centimètres de diamètre. Faire cuire 3 min de chaque côté. Recommencer jusqu'à épuisement de la pâte. CHANTILLY : Monter la crème très froide en chantilly dans un récipient préalablement réfrigéré, saler et poivrer à votre goût. PRÉSENTATION A L'ASSIETTE : Déposer un blini sur chaque assiette de service, recouvrir d'une tranche de saumon fumé (ou truite). Déposer une cuillère à soupe de chantilly sur le saumon. Parsemer d'œufs de truite et de quelques feuilles de persil (ou d'aneth) pour la décoration.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-de-patate-douce_85219.aspx
Blinis de St Jacques sur lit de poireaux,4.7,19,5.8k,43,35 min,4,facile,Coût moyen,10 min,25 min,"['poireaux', 'g de noix de st jacques', 'blinis', 'cl de crème fraîche', 'g de parmesan', 'thym', 'ail frais et coupé', ""cuillère à soupe d'huile d'olive""]","Faites revenir les poireaux dans une casserole avec un fond d'huile d'olive. Faites saisir rapidement les noix de saint-Jacques dans une poêle avec de l'huile d'olive, du thym et de l'ail. Disposez vos blinis dans un plat sur un fond de crème. Mettez de la crème également sur les blinis, puis disposez les poireaux dessus. Ajoutez les noix de saint-Jacques et, pour finir, saupoudrez de parmesan. Enfournez au four préalablement chauffé à 220°C (thermostat 7-8) pour une durée de 20 à 25 min. Il ne vous reste plus qu'à déguster avec un bon Sylvaner.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-de-st-jacques-sur-lit-de-poireaux_14466.aspx
Blinis au saumon fumé,4.8,39,8.4k,29,20 min,4,très facile,Coût moyen,15 min,5 min,"['blinis', 'tranches de saumon fumé', 'poireaux', 'verre de cidre', 'crème fraîche', 'jus de citron']","Laver les poireaux, puis les couper en petits morceaux. Les faire revenir dans une poêle. Ajouter le cidre. Faire chauffer 2 à 3 minutes, saler poivrer, puis ajouter le jus de citron. Couper les tranches de saumon en lamelles puis en carrés. Faire chauffer les blinis au four 2 à 3 minutes. Les sortir du four. Mettre une ou deux cuillères de poireaux dessus. Ajouter les carrés de saumon. Ajouter une cuillère de crème fraîche sur chaque blini et repasser 5 minutes au four. Servir aussitôt.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-au-saumon-fume_15181.aspx
Tartare de saumon fumé sur blinis tièdes,4.8,26,12k,37,20 min,10,facile,Coût moyen,20 min,no data,"['blinis facile maison', 'g de saumon fumé (de préférence non tranché)', 'cl de crème fraîche', 'cuillères à soupe de jus de citron jaune', 'cuillère à soupe de ciboulette ciselée finement', 'cuillère à soupe de persil haché finement', 'feuille de menthe hachée finement', 'poivre']","Couper le saumon en petits cubes de 5 mm de côtés. Réserver au frais. Dans un petit bol, mélanger la crème et les herbes. Ajouter le jus de citron, pour que la crème épaississe légèrement; réserver au frais. Préparer les blinis ou les réchauffer. Les laisser tiédir. Mélanger les dés de saumon à la sauce à la crème. Répartir équitablement le tartare sur les blinis tiède. Servir aussitôt.",aperitif/starter,https://www.marmiton.org/recettes/recette_tartare-de-saumon-fume-sur-blinis-tiedes_38883.aspx
Blinis de saumon et de chèvre au pesto,4,5,657,2,12 min,16,très facile,Coût moyen,10 min,2 min,"['blinis', 'g de saumon fumé', 'fromage de chèvre en buchette', 'pesto (verte ou rouge)']","Disposer les blinis dans un plat passant au micro-onde. Tartiner une fine couche de pesto dessus, partager le saumon en 16 parts égales et les mettre sur les blinis. Ajouter encore au dessus des rondelles de fromage de chèvre. Chauffer au micro-onde jusqu'à ce que le chèvre fonde et déguster.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-de-saumon-et-de-chevre-au-pesto_56472.aspx
Blinis de potiron,4.8,38,2.6k,35,22 min,4,très facile,bon marché,20 min,2 min,"['g de potiron', 'cl de lait', 'g de farine', 'cuillère à café de levure chimique', 'oeufs', ""filet d'huile"", 'piment en poudre (cayenne ou autre) pour relever', 'sel']","Cuire le potiron au micro-ondes environ 10 min suivant la force du four, jusqu'à ce que la chair soit tendre. Puis, gratter la chair et l'ajouter au lait préalablement chauffé. Mixer. Dans un récipient, mélanger la farine et la levure, ajouter les oeufs et un filet d'huile pour éviter que les blinis n'attachent. Incorporer le potiron et assaisonner en ajoutant une pincée de sel et le piment en poudre. Mélanger pour obtenir une pâte homogène et laisser reposer une heure (facultatif si vous êtes pressés ou gourmands). La pâte ne doit pas être vraiment épaisse. Verser une petite louche de pâte dans la poêle chaude et huilée et cuire quelques minutes de chaque côté comme une crêpe. On peut en faire plusieurs à la fois selon la taille de la poêle. Les blinis doivent être souples et dorés sur le dessus. Les servir chauds avec un oeuf au plat  dont le jaune est encore liquide : un régal !",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-de-potiron_36239.aspx
Macarons chèvre / miel,4.2,26,4.8k,62,2h30,40,difficile,Coût moyen,2 h,30 min,"[""blancs d'oeuf (environ 100 g)"", ""g d'amandes (éventuellement mélanger moitié/moitié amandes et noisettes)"", 'g de sucre glace', 'g de sucre en poudre', 'g de sel fin', 'bûche de chèvre de type sainte-maure', 'cuillère à soupe de miel']","Peser les blancs et adapter les mesures du reste en fonction ! Tamiser ensemble la poudre d’amande (et eventuellement de noisettes) et le sucre glace. Bien mélanger. Monter les blancs en neige (fermes mais pas trop). A la fin, rajouter le sucre et le sel en poudre et continuer à fouetter pendant 30 secondes. Ajouter progressivement le mélange poudre d’amande/sucre glace au blanc en mélangeant délicatement avec une spatule jusqu’à obtenir une pâte lisse et brillante. Déposer des petits tas de pâte sur une feuille de papier sulfurisé posée sur une plaque, soit en utilisant une poche à douille (douille n°7), soit avec une petite cuillère. Essayer de faire des tas de la même taille. Les macarons vont légèrement s’étaler donc les déposer en quinconce et un peu éloignés les uns des autres. (Compter environ 1 plaque par blanc d’oeuf). Laisser reposer les macarons pendant au moins 30 minutes. Préchauffer le four à 160°C (thermostat 5-6). Chaque plaque doit cuire entre 10 et 15 minutes suivant les fours. Le mieux est de vérifier la cuisson après 10 minutes : il faut que la croûte soit ferme mais le macaron doit être encore moelleux dedans. Laisser refroidir les macarons sur une surface froide avant de les détacher. Ecraser le chèvre. Ajouter progressivement le miel en testant régulièrement pour atteindre le bon équilibre miel/chèvre. Monter les macarons en collant deux coques avec un peu de préparation chèvre-miel.",aperitif/starter,https://www.marmiton.org/recettes/recette_macarons-chevre-miel_66085.aspx
Macarons de champignons,4.3,17,9.9k,55,20 min,4,très facile,bon marché,20 min,no data,"[""g de champignon de paris (faire en sorte d'en avoir un nombre pair)"", 'g de fromage frais', 'tranches de saumon fumé', 'citron', 'brin de ciboulette', 'pincée de sel', 'pincée de poivre']","Éplucher et équeuter les champignons. Couper les tranches de saumons fumés en petits morceaux. Ciseler la ciboulette. Dans un bol, verser le fromage frais, ajouter le saumon et la ciboulette et mélanger. Saler et poivrer. Ajouter le jus de citron et bien mélanger. Prendre un champignon, le farcir et refermer avec un second champignon. Réserver au frais avant de servir.",aperitif/starter,https://www.marmiton.org/recettes/recette_macarons-de-champignons_345400.aspx
Macarons foie gras / figues,3.8,22,8.2k,36,2h03,40,difficile,assez cher,2 h,3 min,"[""g de blanc d'oeuf (+/- 3 oeufs)"", ""g d'amandes"", 'g de sucre glace', 'g de sucre en poudre', 'g de sel fin', ""cuillère à café de cannelle ou d'épices à pain d'épices"", 'l de vin blanc liquoreux (16,5 cl)', ""jaune d'oeuf"", 'g de farine', 'g de canard', 'g de foie gras', 'figue sèche']","Peser les blancs et adapter les mesures du reste en fonction ! Tamiser ensemble la poudre d’amande et le sucre glace et rajouter éventuellement la cannelle. Bien mélanger. Monter les blancs en neige (fermes mais pas trop). A la fin, rajouter le sucre et le sel en poudre et continuer à fouetter pendant 30 secondes. Ajouter progressivement le mélange poudre d’amande/sucre glace au blanc en mélangeant délicatement avec une spatule jusqu’à obtenir une pâte lisse et brillante. Déposer des petits tas de pâte sur une feuille de papier sulfurisé posée sur une plaque, soit en utilisant une poche à douille (douille n°7), soit avec une petite cuillère. Essayer de faire des tas de la même taille. Les macarons vont légèrement s’étaler donc les déposer en quinconce et un peu éloignés les uns des autres. (Compter environ 1 plaque par blanc d’oeuf) Préchauffer le four à 160°C (thermostat 5-6). Chaque plaque doit cuire entre 10 et 15 minutes suivant les fours. Le mieux est de vérifier la cuisson après 10 minutes : il faut que la croûte soit ferme mais le macaron doit être encore moelleux dedans. Faire bouillir le vin avec foie gras et figues. Mixer le tout. Pendant ce temps mélanger au fouet le jaune avec la farine et assouplir avec un peu de vin bouillant. Verser la préparation dans le reste de vin. Remettre sur feu doux et fouetter sans discontinuer jusqu’à l’obtention d’une crème épaisse. Hors du feu, incorporer à chaud la graisse de canard, à l’aide d’un fouet. Refroidir la crème, en la maintenant à température ambiante. Lorsque la crème est refroidie, la détendre en la fouettant. Placer au frais pour solidifier un peu la crème, avant de l’utiliser pour garnir les macarons. Finir en collant 2 macarons entre eux à l'aide d'une peu de crème de foie gras.",aperitif/starter,https://www.marmiton.org/recettes/recette_macarons-foie-gras-figues_66084.aspx
Macarons salés à la tapenade,4.3,4,992,17,52 min,20,facile,bon marché,40 min,12 min,"[""g de blanc d'oeuf (environ 3 œufs)"", ""g de poudre d'amandes"", 'g de sucre en poudre', 'g de sucre', 'carré frais', 'cuillères à soupe de tapenade noire ou verte']","Pour les macarons : Mélanger le sucre glace et la poudre d'amande Passer au tamis le mélange pour enlever les résidus. Monter les blancs en neige et ajouter au fur et à mesure le sucre quand ils commencent à devenir fermes. Mélanger à la spatule les blancs avec le mélange poudre d'amande/sucre glace jusqu’à l'obtention d'une belle pâte homogène. Mettre la pâte dans une poche à douille Sur votre plaque de four mettre du papier sulfurisé puis formé vos macarons. Laisser cuire 12 min chaleur tournante à 160°C. Les sortir et laisser refroidir. Pour la pâte de la tapenade : Écraser les carrés frais avec la tapenade A la cuillère, mettre sur un des deux macarons la tapenade, fermer et déguster.",aperitif/starter,https://www.marmiton.org/recettes/recette_macarons-sales-a-la-tapenade_174966.aspx
Macarons saumon - fromage frais,3.6,33,17k,8,55 min,20,Niveau moyen,assez cher,45 min,10 min,"['g de sucre glace', ""g de poudre d'amandes"", ""blancs d'oeuf"", 'g de sucre en poudre', 'tranches de saumon', 'g de fromage frais', 'goutte de colorant alimentaires', 'dose de sucre comme suit, 80 g de sucre glace et 10 g de sucre en poudre.']","Commencer par la préparation des biscuits. Tamiser le sucre glace et la poudre d'amande (pour enlever les amas et les éventuels morceaux d'amande trop gros). Monter les blancs en neige en incorporant un peu de sucre en poudre au début. Quand les blancs ont bien monté, ajouter le reste du sucre et les colorants (j'ai choisi de faire les biscuits gris mais on peut choisir la couleur de son choix). Pour des macarons bien lisses, il vaut mieux battre les blancs assez longtemps pour qu'ils soient le plus ferme possible. Incorporer la poudre d'amande et le sucre glace aux blancs. Mettre le tout dans une poche à douille pour faire les biscuits sur du papier sulfurisé sur une plaque de cuisson. Laisser reposer le tout pendant 30 min avant de les mettre au four à 180°, thermostat 6, pendant 10 min. Laisser reposer à la sortie du four avant de retirer les biscuits du papier de cuisson. Former des paires avec les biscuits, en prendre un, le tartiner de fromage frais et poser dessus un morceau de saumon puis reposer le deuxième biscuit.",aperitif/starter,https://www.marmiton.org/recettes/recette_macarons-saumon-fromage-frais_92888.aspx
Macarons châtaignes et magrets de canard fumés,4,1,49,0,40 min,50,facile,bon marché,30 min,10 min,"[""g de poudre d'amandes"", 'g de farine de châtaigne', 'g de sucre glace', ""blancs d'oeuf"", 'g de sucre semoule', 'g de noisettes entières (sans coque)', 'g de crème de marron', 'magrets de canard fumés tranchés finement']","Préchauffez le four à 150°C (th. 5) Mélangez la poudre d'amandes, la farine de châtaigne et le sucre glace, dans une jatte, à l'aide d'une spatule. Montez les blancs d'œufs en neige : lorsqu'ils sont fermes, ajoutez le sucre en trois fois tout en les battant encore. Incorporez les blancs aux poudres et travaillez le mélange jusqu'à ce qu'il soit lisse et brillant. Concassez grossièrement les noisettes. A l'aide d'une poche à douille, dressez de petits macarons sur une plaque préalablement tapissée de papier sulfurisé. Laissez sécher 30 min. Parsemez la moitié des macarons des brisures de noisettes. Faites cuire au four à mi-hauteur, pendant 9-10 min. Lorsqu'ils sont cuits, détachez-les du papier sulfurisé : passez de l'eau froide sur l'envers de la feuille immédiatement après la sortie du four, puis détachez les délicatement. Laissez refroidir. Sur un macaron sans noisettes, déposer un peu de crème de marrons. Disposez dessus une tranche de magret de canard fumé. Recouvrez avec un autre macaron (celui-ci avec des noisettes), en laissant l'ensemble entrouvert.",aperitif/starter,https://www.marmiton.org/recettes/recette_macarons-chataignes-et-magrets-de-canard-fumes_309767.aspx
Brochettes aux crevettes et mangue au miel,4.9,28,2.8k,30,35 min,10,très facile,bon marché,30 min,5 min,"['mangue', 'crevettes', ""gousse d'ail"", 'miel', ""sirop d'érable"", ""huile d'olive"", 'poivre 5 baies', 'sel', 'paprika', 'piment de cayenne']","Décortiquer les crevettes et les inciser dans le dos (pour le joli effet créé à la cuisson). Les faire revenir à l'huile d'olive en ajoutant l'ail haché, sel, poivre et en fin de cuisson le paprika et le piment de cayenne en poudre. Retirer les crevettes et mettre les gros dés de mangue dans la sauteuse quelques minutes avec du sirop d'érable ; couvrir si la mangue est ferme. Piquer sur un cure-dent un morceau de mangue avec une crevette et servir peu après.",aperitif/starter,https://www.marmiton.org/recettes/recette_brochettes-aux-crevettes-et-mangue-au-miel_66700.aspx
"Brochettes de poulet apéritives sauce soja, miel et sésame",4.5,13,2.3k,38,25 min,6,Niveau moyen,Coût moyen,15 min,10 min,"['g de blanc de poulet', 'cuillères à soupe de miel', 'cuillères à soupe de sauce soja', 'cuillères à soupe de vin blanc sec', ""cuillère à soupe d'huile de sésame (ne pas en mettre plus c'est assez fort en goût)"", 'cuillères à soupe de sésame suivant les goûts.']","Petite astuce avant de commencer : tremper les brochettes en bois dans de l'eau afin qu'elles ne brûlent pas à la cuisson. Couper les blancs de poulet en petits cubes. Mélanger tous les ingrédients excepté le poulet et les graines de sésame dans un plat creux. Y mettre les morceaux de poulet et bien remuer de façon à ce qu'ils soient bien enrobés du mélange. Couvrir d'un film alimentaire et laisser mariner 30 min à température ambiante. Préchauffer votre four en position gril ou bien votre barbecue. Répartir les graines de sésame dans une assiette plate et les morceaux de poulet sur les brochettes en bois puis les rouler dans les graines de sésame. Déposer les brochettes sur la plaque de cuisson (ou de votre barbecue) et enfourner 10 min. Penser à les retourner plusieurs fois pendant la cuisson. Astuce : pour que le poulet soit bien caramélisé, n'hésitez pas à badigeonner les brochettes de marinade 2 à 3 fois en cours de cuisson à l'aide d'une cuillère ou d'un pinceau. Chaude ou froide cette recette est délicieuse !! Bon appétit !!!",aperitif/starter,https://www.marmiton.org/recettes/recette_brochettes-de-poulet-aperitives-sauce-soja-miel-et-soja_171221.aspx
Mini brochettes de poulet à la coriandre et au citron,4.7,44,30k,14,2h25,4,facile,bon marché,2h15,10 min,"['escalopes de poulet', ""gousses d'ail"", 'bouquet de coriandre fraîche', 'poivre', 'sel', ""cl d'huile d'olive"", 'citrons verts', 'orange', 'orange (pour son jus)']","Découper les escalopes en dés puis les laisser macérer 2 heures (minimum) dans un saladier avec  l'ail haché, les feuilles de coriandre, du sel, du poivre, le jus des citron, le jus de l'orange et l'huile d'olive. Remuer de temps en temps. Après macération, piquer les dés de poulet sur des minis brochettes en bois en ajoutant éventuellement des morceaux d'orange ou de citron. Cuisson au barbecue ou au four à 200°C (thermostat 6-7) pendant 10 minutes. Il faut veiller à la cuisson car le poulet doit rester très tendre. Petits plus : - Plus le temps de macération est long, meilleur c'est! - n'hésitez pas à ajouter du jus d'orange et de l'huile d'olive pour la macération, les dés de poulets doivent 'baigner'.",aperitif/starter,https://www.marmiton.org/recettes/recette_mini-brochettes-de-poulet-a-la-coriandre-et-au-citron_53691.aspx
Assortiment de mini-brochettes apéritives,4.7,11,6.3k,45,1h30,16,très facile,Coût moyen,50 min,40 min,"['crevettes', ""tranches d'ananas en boîte"", 'noisette de beurre', 'sel', 'poivre', 'curry (facultatif)', 'champignons de paris frais', 'g de chair à saucisse', 'tomates cerise', ""cuillère à soupe d'huile d'olive"", 'g de boeuf haché', 'oeuf', 'tranche de pain de mie', 'cuillère à café de sauce worcestershire', 'cuillères à soupe de sauce barbecue (ou ketchup à défaut)', 'gouttes de tabasco (facultatif)', 'courgette', 'rondelles de chorizo doux ou fort selon les préférences', 'g de fromage de brebis type etorki', 'tranche de jambon cru', 'abricots secs']","Pour les 4 brochettes crevettes et ananas, commencer par couper chaque tranche d'ananas en 4. Décortiquer les crevettes (en laissant la queue ça fait plus beau). Intercaler sur chaque pic à brochettes 2 crevettes et 2 morceaux d'ananas. Faire dorer les brochettes à la poêle dans une noisette de beurre. Saler et poivrer. (pour les amateurs il est possible d'ajouter un peu de curry). Servir chaud. Pour les 4 brochettes de champignons farcis et tomates-cerise : commencer par ôter les queues des champignons. Farcir les ""chapeaux"" avec la chair à saucisse. Les mettre dans un plat et arroser d'un filet d'huile d'olive. Faire cuire au four à 180°C (thermostat 6) pendant 15 min. Laisser refroidir. Intercaler sur chaque pic à brochette 2 champignons farcis et 2 tomates-cerise. Réchauffer au four avant de servir chaud. Pour les 4 brochettes de boulettes de bœuf et courgette : couper la courgette en cubes assez gros. Faire cuire 3 à 5 min à la vapeur ou dans l'eau bouillante de manière à ce que les morceaux restent bien fermes. Dans un saladier écraser à la fourchette le bœuf avec l'œuf, la mie de pain et les sauces. Saler et poivrer. Faire 8 boulettes assez grosses et bien compactes de manière à ce qu'elles tiennent sur les pics. Faire cuire à la poêle pendant 10-15 min (il est possible de les faire cuire au four également). Laisser refroidir. Intercaler sur chaque pic à brochettes 2 boulettes de bœuf et 2 cubes de courgette. Réchauffer au four avant de servir chaud. Pour les 4 brochettes basques, commencer par couper 4 cubes de fromage de brebis et 4 lamelles larges de jambon cru. Enrouler chaque cube de fromage dans une lanière de jambon. Couper les abricots en 2. Mettre sur chaque pic à brochettes un cube de fromage enroulé dans le jambon, un demi-abricot et 1 rondelle de chorizo. Ces brochettes sont servies froides. Bon appétit !",aperitif/starter,https://www.marmiton.org/recettes/recette_assortiment-de-mini-brochettes-aperitives_83696.aspx
Brochettes apéritives mimolette-raisin,3.4,7,1.2k,12,5 min,6,très facile,bon marché,5 min,no data,"['raisin blanc italia', 'g de mimolette jeune']",Couper la mimolettes en dés. Séparer les grains de raisin et les laver. Enfiler sur chaque pique en alternant grains de raisin et mimolette. Servir à l'apéritif.,aperitif/starter,https://www.marmiton.org/recettes/recette_brochettes-aperitives-mimolette-raisin_82680.aspx
Cuillères apéritives à la crevette (ou verrines),4.7,26,8.1k,187,15 min,4,très facile,bon marché,15 min,no data,"[""g de mayonnaise à l'ancienne"", 'g de surimi', 'crevettes roses']","Dans un saladier, mélanger le surimi effiloché avec la mayonnaise (vous pouvez ajouter du surimi si le mélange paraît contenir trop de mayonnaise). Disposer ce mélange dans des petites cuillères apéritives (ou verrines mais c'est moins esthétiques !). Recouvrir de 4 à 5 petites crevettes. On peut ajouter une pincée d'épices en poudre pour la décoration. Bon appétit !",aperitif/starter,https://www.marmiton.org/recettes/recette_cuilleres-aperitives-a-la-crevette-ou-verrines_170800.aspx
Cuillères apéritives topinambours / oeufs de caille,5,3,311,24,50 min,12,facile,Coût moyen,30 min,20 min,"['g de topinambour', 'oeufs durs de caille', 'cuillère à soupe de crème fraîche', 'beurre', 'poivre', 'sel', ""huile d'olive"", 'huile à la truffe ou copeaux de truffe']","Eplucher et découper les topinambours. Faire chauffer le beurre dans une cocotte, et y ajouter le topinambour en dés. Les laisser cuire environ 3 min, puis couvrir avec de l'eau et laisser cuire une quinzaine de minutes. Pendant ce temps, coupez les oeufs de caille en 2. Une fois que les topinambours sont cuits, les écraser à la fourchette ou au presse purée. Ajouter la crème fraîche, saler, poivrer. Utiliser de préférence un poivre assez doux (blanc par exemple). Remplir les cuillères avec la purée, ajouter dessus un demi-oeuf (jaune vers le haut). Compléter selon votre goût avec au choix : une pulvérisation d'huile d'olive, ou des copeaux de truffe ou une pulvérisation d'huile de truffe.",aperitif/starter,https://www.marmiton.org/recettes/recette_cuilleres-aperitives-topinambours-oeufs-de-caille_328968.aspx
Poulet au réglisse (cuillère apéritive),5,1,440,0,2h15,4,très facile,bon marché,2h10,5 min,"['escalope de poulet', 'cuillères à soupe de sirop de réglisse', ""cuillères à soupe d'huile d'olive"", 'cuillère à soupe de vinaigre de cidre', 'sel', 'poivre']","Couper le poulet en très très petits dés. Préparer la marinade, y déposer le poulet et réserver au frais pendant au moins 2 h. Juste avant de servir, poêler les dés de poulet égouttés puis les répartir dans les cuillères de présentation.",aperitif/starter,https://www.marmiton.org/recettes/recette_poulet-au-reglisse-cuillere-aperitive_73099.aspx
Cuillères apéritives au saumon fumé,4.8,64,32k,130,15 min,24,facile,bon marché,15 min,no data,"['g de saumon fumé', 'g de fromage frais', 'cuillères à soupe de crème fraîche', 'pomme granny', 'cuillère à café de jus de citron', 'poivre', 'aneth']","Couper le saumon en fines lanières et râper la pomme. Écraser le fromage frais avec la crème fraîche, le jus de citron, l'aneth et le poivre. Y ajouter le saumon et la pomme. Garnir les cuillères apéritives ou des verrines et servir.",aperitif/starter,https://www.marmiton.org/recettes/recette_cuilleres-aperitives-au-saumon-fume_194278.aspx
Cuillère de poulet au carré frais,2.7,7,1k,5,15 min,6,très facile,bon marché,15 min,no data,"['filet de poulet', 'tomate', 'portion de carré frais', 'basilic', 'ciboulette']","Faire cuire le filet de poulet. Hacher le poulet avec le carré frais, la tomate et le basilic. Saler, poivrer. Mettre la préparation dans 6 cuillères de présentation pour apéritif et décorer de ciboulette ciselée.",aperitif/starter,https://www.marmiton.org/recettes/recette_cuillere-de-poulet-au-carre-frais_72463.aspx
Cuillères apéro au canard,3.3,10,798,4,10 min,12,très facile,Coût moyen,10 min,no data,"['g de magret de canard fumé en tranches', 'cuillères à soupe de coulis de framboises', 'cuillère à café de vinaigre balsamique', 'cuillère à soupe rase de poivre vert égoutté']","Hachez le canard Ajoutez coulis, poivre et vinaugre Mélangez et répartir dans les cuillers Mettre au frais et servir",aperitif/starter,https://www.marmiton.org/recettes/recette_cuilleres-apero-au-canard_167111.aspx
Cuillerée de patates douces/ brebis,0,0,73,1,1h10,4,très facile,bon marché,10 min,1 h,"['patate douce', 'fromage de brebis', 'cerneau de noix', 'cuillères à soupe de vinaigre balsamique', ""cuillères à soupe d'huile d'olive""]","Cuire la patate douce sur une plaque avec du papier cuisson, dans le four à 180°C pendant 1 heure. Enlever la peau puis couper en petits dés. Couper des petits dés de fromage de brebis. Prendre des cuillères pour apéritif, ajouter la patate douce, le fromage de brebis, un cerneau de noix. Ajouter une vinaigrette, avec de l'huile, du vinaigre balsamique et sel. Servir à l'apéritif.",aperitif/starter,https://www.marmiton.org/recettes/recette_cuilleree-de-patates-douces-brebis_343024.aspx
