title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Bûche à la banane et au chocolat,4.6,20,1.8k,40,35 min,6,très facile,bon marché,30 min,5 min,"['biscuits à la cuillère', 'g de chocolat dessert', 'oeufs', 'bananes (plus ou moins, selon leur taille)', 'cl de café froid (ça marche très bien avec du café soluble!)', 'cuillères à soupe de crème fraîche', 'cuillères à soupe de lait', 'g de chocolat dessert']","Pour la bûche: Préparer une mousse au chocolat avec le chocolat et les oeufs: Faire fondre le chocolat avec 4 cuillères à soupe d'eau, séparer les jaunes des blancs. Battre les blancs en neige ferme. Mélanger le chocolat avec les jaunes. Incorporer délicatement les blancs au mélange et réserver au frigo 4h minimum. (vous pouvez la faire la veille pour un déjeuner ou le matin tôt pour un dîner) Tremper les biscuits cuiller dans le café. Tapisser les côtés d'un moule à charlotte ou un moule à cake, pour ce dernier, couper les bouts qui dépassent et tapisser le fond du moule avec les bouts découpés. Disposer une couche de bananes en rondelles, puis une de mousse au chocolat etc, jusqu'à ras bord. Finir avec une couche de biscuits. Pour un moule à cake, passer un plat long sur le moule pour tasser la bûche et mettre au frigo pendant environ 3 heures. Pour la sauce, juste avant de servir: Faire fondre le chocolar avec le lait. Ajouter la crème fraîche et réchauffer doucement la sauce. Napper la bûche ou la charlotte démoulée de cette sauce.",dessert,https://www.marmiton.org/recettes/recette_buche-a-la-banane-et-au-chocolat_36286.aspx
Bûche au café glacé,5,2,609,23,32 min,8,facile,bon marché,30 min,2 min,"['g de boudoir', 'cl de café corsé', 'cl de cognac', 'g de beurre', 'oeufs', 'g de sucre en poudre', 'g de crème de marron vanillée', 'cl de crème épaisse', ""cuillère à soupe d'huile"", 'g de noix de coco rapée']","Passer les boudoirs au mixeur jusqu'à l'obtention d'une poudre de biscuits. Dans une casserole, verser le cognac et le café puis les faire chauffer sans ébullition. D'autre part, faire fondre le beurre coupé en morceaux au bain-marie. Dans un saladier, battre les jaunes d'oeufs, 75 g de sucre, la préparation café/cognac chaude et le beurre fondu. Bien mélanger le tout. Verser ce mélange, la crème de marrons et la crème fraîche sur la poudre de boudoirs et mélanger de nouveau jusqu'à l'obtention d’une pâte lisse. Battre les blancs en neige avec 75 g de sucre et les incorporer délicatement à la préparation précédente. Dans un moule à bûche beurré, verser la pâte et mettre au congélateur pendant 2 ou 3 h. Démouler seulement au moment de servir et saupoudrer de noix de coco râpée.",dessert,https://www.marmiton.org/recettes/recette_buche-au-cafe-glace_21479.aspx
Bûche de Noël au pain d'épices,4.4,88,4.9k,41,12h20,8,facile,Coût moyen,20 min,12 h,"['g de chocolat noir', 'cl de crème liquide', ""tranches de pain d'épices"", ""cuillères à soupe de rhum et d'eau"", 'cuillère à café de mélange 4 épices']","Casser 2 tablettes de chocolat en morceaux et les faire fondre avec 8 cuillères à soupe d'eau au bain-marie. Ajouter les épices et laisser refroidir. Placer la crème au congélateur pendant 5 min, la battre au fouet électrique jusqu'à ce qu'elle soit ferme. L'incorporer délicatement au chocolat refroidi. Tapisser un moule à cake avec du papier étirable (cela facilitera le démoulage). Verser la moitié de la préparation dans le fond. Couvrer avec 4 tranches de pain d'épices trempées rapidement dans le mélange rhum/eau. Renouveler encore une fois l'opération (crème puis pain d'épices). Terminer par une fine couche de crème. Placer 12 heures au réfigérateur. Pour la décoration, faire fondre le chocolat restant au bain-marie sans ajouter d'eau. L'étaler en une mince couche sur une surface plane. Faire prendre au froid, puis racler la surface avec une lame de couteau pour former de larges copeaux. Pour servir, démouler la bûche et la décorer avec les copeaux.",dessert,https://www.marmiton.org/recettes/recette_buche-de-noel-au-pain-d-epices_13220.aspx
Buche de Noël Praliné-Chocolat de mon Arrière-Grand-Mère,4.7,144,13k,185,4h10,8,Niveau moyen,Coût moyen,1 h,2h40,"['g de sucre en poudre', 'oeufs', 'g de farine tamisée', 'sachet de levure', 'g de beurre', 'beurre pour la plaque et le marbre', 'g de sucre poudre', 'g de noisettes grillées', ""jaunes d'oeuf"", 'cuillère à café de farine de maïs', 'cl de lait', 'g de beurre de qualité pour la crème au beurre( type fermier)', 'g de chocolat']","Préparation du  biscuit.
Préchauffer le four à 200°C (thermostat 6-7).
Travailler dans une terrine le sucre en poudre et les jaunes d'oeufs puis ajouter la farine tamisée avec la levure puis les blancs d'oeufs battus en neige. Enfin, ajouter le beurre fondu. Placer sur une plaque en tôle une feuille de papier alu bien beurrée, y étaler la pâte à biscuit en lui donnant une épaisseur régulière d'1 cm. Faites cuire dans un four chaud 8 à 10 minutes en surveillant. A la sortie du four, démouler l'abaisse sur votre plan de travail préalablement beurré et recouvrir d'un torchon.
Laisser reposer quelques minutes puis retirer le torchon et délicatement l'aluminium (la pâte reste moelleuse). Préparation de la crème au beurre au pralin.
Faire cuire au caramel dans un poêlon 100 g de sucre avec les noisettes. Réduire en poudre au robot lorsque le caramel est refroidi. Travailler dans une casserole 150 g sucre et les jaunes d'oeufs. Y ajouter la farine de maïs et délayer avec le lait bouillant. Lier cette crème sur feu très doux et tourner avec la spatule sans jamais laisser bouillir, laisser épaissir. Laisser bien refroidir au frais, c'est très important ! Fouetter le beurre ramolli dans une terrine et incorporer petit à petit la crème préparée et bien refroidie.
Ajouter le pralin à la fin. Prélever 1 tiers de cette crème au beurre pralinée et ajouter le chocolat fondu au bain-marie et refroidi.
Mettre en réserve cette crème au chocolat destinée à masquer l'extérieur de la bûche. Dressage.
Étaler la crème sur l'abaisse pas complètement refroidie (la crème pénètre mieux le gâteau si le biscuit est encore un peu tiède) en une épaisseur régulière puis la rouler sur elle-même. Pour faire plus joli, couper les 2 extrémités.
Garder une des extrémités pour décorer la bûche comme une sorte de nœud sur le dessus.
Napper de la crème chocolat. Bien la protéger de papier aluminium et la mettre au frais plusieurs heures. Saupoudrer de sucre glace et ajouter des sujets de décoration au moment de servir.",dessert,https://www.marmiton.org/recettes/recette_buche-de-noel-praline-chocolat-de-mon-arriere-grand-mere_51719.aspx
Bûche de Noël facile,4.5,159,16k,1026,55 min,4,facile,bon marché,30 min,25 min,"['oeufs', 'g de sucre en poudre', 'g de farine', 'g de levure alsacienne', 'g de chocolat', 'g de beurre']","Séparer les blancs des jaunes d'oeufs. Fouetter les jaunes d'oeuf avec le sucre et 3 cuillères à soupe d'eau tiède, pour faire mousser. Ajouter, peu à peu, la farine et la levure. Monter les blancs d'oeuf en neige puis les incorporer délicatement au mélange précédent. Préchauffer le four à 180°C (thermostat 6).
Etaler la pâte dans un moule long et plat (type lèchefrite) recouvert d'un papier cuisson sur 1 cm d'épaisseur. Enfourner pour 10 à 15 minutes de cuisson, le biscuit doit être légèrement doré. A la sortie du four, poser sur le biscuit un torchon propre humide puis le démouler dessus et rouler. Laisser refroidir. Briser le chocolat, et le faire fondre au bain-marie. Lorsqu'il est fondu, ajouter beurre mou et mélanger. Dérouler le gâteau et y étaler les 2/3 du chocolat. Rouler ensuite à nouveau le biscuit sur lui-même. Recouvrir le biscuit du reste de chocolat puis, à l'aide d'une fourchette, strier le dessus. Faire prendre au réfrigérateur.",dessert,https://www.marmiton.org/recettes/recette_buche-de-noel-facile_18219.aspx
Bûche glacée citron marron,4.7,42,4.0k,107,15 min,8,très facile,bon marché,15 min,no data,"['cl de crème fleurette', 'cuillères à soupe de sucre glace', 'cuillères à soupe de mascarpone', 'jus de citron', 'zestes de citron', ""cuillères à café d'arôme naturel de citron"", 'g de meringue', 'cuillères à soupe de crème de marron']","Montez au fouet la crème liquide en y incorporant lentement le sucre glace Ajoutez le mascarpone. Séparer la préparation en deux (2/3-1/3) Dans la partie 2/3, ajoutez jus, zeste et arôme de citron Ajoutez les meringues écrasées grossièrement. Dans la partie 1/3, ajoutez la crème de marron Versez dans un moule à cake en silicone la partie citron puis terminer par la préparation au marron Laissez prendre 3h au congélateur Démoulez sur un plat et décorez.",dessert,https://www.marmiton.org/recettes/recette_buche-glacee-citron-marron_164500.aspx
Bûche au mascarpone tous parfums,4.7,91,9.6k,254,51 min,10,très facile,bon marché,40 min,5 min,"['oeufs', 'g de farine', 'g de sucre', 'cuillères à soupe de lait', 'cuillères à café de levure chimique', ""l d'eau"", 'cuillères à soupe de sucre', 'cuillères à soupe de grand-marnier ou de rhum', 'pots de mascarpone', 'sucre glace', 'caramel liquide, ou chocolat liquide, ou à fondre, ou sucre vanillé, ou café très fort, etc...']","Préchauffer le four à 220°C (thermostat 8). 
Dans un saladier, battre les jaunes d'oeufs avec 100 g de sucre, ajouter la levure à la farine bien mélanger, verser sur la préparation précédente. Ajouter le lait puis les blancs d'oeuf montés en neige. Verser la pâte sur une plaque ou un moule recouvert d'une feuille de papier sulfurisé huilé, environ 40 cm x 25 cm. Mettre au four pendant 6 min. Retourner le gâteau sur un torchon mouillé, enlever le papier et rouler dans le sens de la longueur. Préparer la crème : 
Mélanger dans un saladier 250 g de mascarpone avec 2 ou 3 cuillères à soupe (ou plus si vous aimez sucré) de sucre glace et 4 ou 5 cuillères à soupe de caramel liquide. Dans un bol verser l'eau les 2 cuillères à soupe de sucre et le Grand Marnier. Dérouler délicatement le biscuit, l'imbiber avec l'eau parfumée et le tartiner avec la crème. Le rouler à nouveau et le recouvrir avec la crème obtenue comme précédemment en la parfumant au chocolat par exemple. 
Faire des traits à la fourchette et décorer. Mettre au frais et ne consommer que le lendemain.",dessert,https://www.marmiton.org/recettes/recette_buche-au-mascarpone-tous-parfums_34125.aspx
Biscuits de Noël aux amandes (Alsace),4.4,244,12k,153,1h10,30,facile,bon marché,1 h,10 min,"['g de farine', 'g de beurre', ""g d'amandes en poudre"", 'g de sucre', 'sucre vanillé', 'sucre glace']","Mélanger du bout des doigts la farine, le sucre, les amandes en poudre et le beurre. Avec la pâte ainsi obtenue, faire des petits cylindres que vous aplatirez que vous façonnerez en forme de croissants. Disposer les petits croissants sur une plaque beurrée (de préférence recouverte de papier sulfurisé). Enfourner dans le four préalablement préchauffé à 200°C pendant environ 10 min (les biscuits ne doivent pas colorer). Dès la sortie du four, décoller les biscuits de la plaque et les rouler dans un mélange sucre vanillé / sucre glace. Laisser complètement refroidir et conserver dans une boîte hermétique.",dessert,https://www.marmiton.org/recettes/recette_biscuits-de-noel-aux-amandes-alsace_25704.aspx
Petits biscuits de Noël,4.6,650,50k,1641,23 min,6,très facile,bon marché,15 min,8 min,"['g de farine', 'g de beurre ramolli', 'g de sucre', ""g d'amandes en poudre"", 'oeuf', 'cuillère à café de levure', 'cannelle', 'gingembre', 'muscade', 'girofle ...', 'zeste de citron (orange ou mandarine)', ""jaune d'oeuf (mélangé à un peu d'eau)""]","Mélanger dans une grande jatte la farine, la levure, le sucre et la poudre d'amandes. Ajouter le beurre et les oeufs; puis travailler d'abord avec une fourchette puis avec les mains. Assaisonner au choix avec : 4 épices, cannelle/orange, citron... Moi, je coupe la boule en 3, et je fais 3 assaisonnements différents ! Préchauffer le four à 200°C (thermostat 6-7). Etaler la pâte avec un rouleau et découper des formes à l'emporte-pièce (sapins, lunes, étoiles......). Les disposer sur une plaque garnie de papier sulfurisé. Etaler un peu de jaune d'oeuf avec de la cannelle sur les biscuits, pour qu'ils soient bien dorés. Enfourner 7 à 10 min (à surveiller).",dessert,https://www.marmiton.org/recettes/recette_petits-biscuits-de-noel_19726.aspx
Biscuits vitraux de Noël,4.6,31,6.7k,127,30 min,6,Niveau moyen,bon marché,20 min,10 min,"['g de beurre', 'g de sucre', 'oeuf', 'g de farine', 'zeste de citron', 'cuillère à café de vanille (ou une gousse)', 'g de bonbon durs acidulés']","Prévoir des emportes pièces aux formes de Noël. Mélanger le beurre ramolli et le sucre. Ajouter la farine, la vanille, le zeste et l’œuf. Mélanger encore et encore, faire une boule en ajoutant un peu d’eau si besoin. Laisser reposer 1h au frigo en couvrant la pâte. Pendant ce temps, réduire les bonbons en poussière à l’aide d’un marteau, couleur par couleur. Etaler la pâte pour qu’elle fasse environ un 1/2 cm d’épaisseur. Découper des formes avec des emportes-pièces ou un couteau. Evider le centre de chaque forme avec un emporte-pièce plus petit et placer chaque biscuit sur une plaque recouverte de papier cuisson. Avec une paille faire un trou pour passer le ruban. Remplir chaque partie évidée de poudre de bonbon, puis enfourner 10 min dans un four préchauffé à 190°C (thermostat 6). Lorsque vous les sortez du four, laissez-les bien refroidir une dizaine de minutes, le temps que le bonbon durcisse, avant de les déplacer, de les accrocher au sapin ou de les manger!",dessert,https://www.marmiton.org/recettes/recette_biscuits-vitraux-de-noel_81873.aspx
Gingerbread Christmas Cookies (biscuits en pain d'épices de Noël),4.4,67,6.4k,116,25 min,40,très facile,Coût moyen,15 min,10 min,"['g de farine', 'cuillère à café de levure', 'cuillère à café de sel', 'cuillères à café de gingembre en poudre', 'cuillères à café de cannelle en poudre', 'cuillère à café de muscade râpée', 'cuillère à café de clou de girofle moulus', 'g de beurre (ou margarine)', 'g de sucre en poudre', 'g de cassonade (sucre roux)', ""g de mélasse (sirop de maïs) ou miel ou sirop d'érable"", 'oeufs battus']","Préchauffer le four à 200°C (thermostat 6-7). Mélanger la farine, la levure, le sel, le gingembre en poudre, la cannelle en poudre, la noix de muscade, le clou de girofle. Faire fondre le beurre dans une grande casserole. Laisser tiédir. Rajouter le sucre en poudre, la mélasse (ou miel ou sirop d’érable) et les oeufs battus. Bien mélanger. Ajouter le mélange sec peu à peu (farine + épices...) et mélanger. Mettre le mélange sur une surface bien farinée. Pétrir à la main. (Ajouter un peu de farine si nécessaire pour obtenir une pâte qui ne colle pas aux doigts). Sur une surface farinée, étaler la pâte sur 7 mm d’épaisseur. Découper les biscuits à l’emporte-pièce (ou à défaut avec un verre ou encore un couteau). Cuire les biscuits sur une plaque recouverte d’une feuille de papier cuisson : - 6 à 7 minutes pour les biscuits de taille moyenne - 10 à 12 minutes pour les biscuits de grande taille Surveiller la cuisson régulièrement et sortir les biscuits lorsqu'ils sont bien dorés. Si vous n’utilisez pas votre pâte de pain d'épices tout de suite, emballez-la dans du plastique et mettez-la au réfrigérateur. Vous pourrez ainsi la conserver pendant une semaine (pensez dans ce cas là à sortir la pâte du réfrigérateur 3 h avant de la travailler afin qu’elle ne soit pas trop dure). Vous pouvez réaliser environ 30 à 40 biscuits suivant la taille. Vous pouvez faire le glaçage vous-même : mélangez environ 300 g de sucre glace, un blanc d'oeuf et quelques gouttes de citron. Eventuellement, vous pouvez rajouter quelques gouttes d'arôme vanille et de colorant alimentaire.",dessert,https://www.marmiton.org/recettes/recette_gingerbread-christmas-cookies-biscuits-en-pain-d-epices-de-noel_65231.aspx
Biscuits en pain d'épices de Noël,4.4,29,2.4k,41,25 min,10,très facile,bon marché,15 min,10 min,"['g de sirop de sucre de canne', 'g de sucre en poudre', 'g de beurre', 'g de farine', 'cuillère à café de girofle en poudre, cannelle en poudre, gingembre en poudre, anis ou badiane', 'oeuf', 'cuillère à café de levure chimique']","La pâte est à préparer la veille. Dans une casserole au main-marie, mélanger le sirop, le sucre et le beurre. Hors du feu, ajouter les épices, l'œuf et la farine additionnée de la levure. Bien remuer le mélange. Couvrir et laisser reposer jusqu'au lendemain. Le lendemain, étaler la pâte par portions sur le plan de travail, pas trop finement. Découper des formes avec des emporte-pièces (la quantité donne environ 8 grands sujets (cœurs ou bonhommes) et une trentaine de petits sujets). Disposer au fur et à mesure sur la plaque du four et cuire 10 min au four traditionnel à 200°. Si l'on fait des bonhommes, on peut leur faire des yeux et des boutons de costume avec des raisins secs enfoncés dans la pâte avant la cuisson. Sinon, il est possible de décorer les sujets après cuisson. Pour ma part, je fais un glaçage très épais que je mets dans une seringue à piqûre (sans l'aiguille) et je complète les bonhommes. Avant cuisson, faire des trous avec une grosse paille (assez loin du bord) pour les suspendre en guirlande dans le sapin ou comme autre décoration de Noël.",dessert,https://www.marmiton.org/recettes/recette_biscuits-en-pain-d-epices-de-noel_54113.aspx
Macarons noisette chocolat,4.5,31,1.7k,17,20 min,6,facile,bon marché,15 min,5 min,"[""blancs d'oeuf"", 'g de sucre', 'cuillères à soupe de chocolat en poudre', 'g de noisettes en poudre']","Battre les blancs en neige bien ferme et sans sel, puis ajouter le sucre en poudre en continuant de battre puis le chocolat en poudre. Enfin ajouter les 200 g de noisette en poudre et mélanger avec une cuillère en bois. Former des petits tas sur une plaque recouverte de papier sulfurisé non graissé et mettre au four préchauffé à 200°C . Laisser cuire 5 mn puis laisser refroidir sur un support froid. (ce qui permet de décoller les macarons facilement)",dessert,https://www.marmiton.org/recettes/recette_macarons-noisette-chocolat_19896.aspx
Weihnachtsplätzchen (biscuits de Noël allemands),4.6,9,1.2k,57,20 min,30,facile,bon marché,10 min,10 min,"['g de farine', 'g de sucre', ""g d'amandes en poudre"", 'g de beurre', 'pincée de sel', 'sachet de sucre vanillé', ""jaune d'oeuf""]","Faire fondre le beurre à feu doux. Bien mélanger le sucre, l'amande en poudre, la farine,le jaune d'oeuf, le beurre, le sel et le sucre vanillé. Faire reposer la pâte 3h dans le frigo, mais si elle est trop cassante après, ajouter un peu de beurre fondue. Étaler la pâte sur 3 mm d'épaisseur et utiliser des emporte pièces pour faire des petits sablés. Déposer les sablés sur une plaque graissée. Préchauffer le four à 175°C (thermostat 6) puis une fois le four à 175°C, mettre la plaque au four pendant 10 min.",dessert,https://www.marmiton.org/recettes/recette_weihnachtsplatzchen_315779.aspx
Biscuits de Noël aux noisettes (Nüsskipfel),4.4,16,2.7k,43,25 min,40,très facile,bon marché,10 min,15 min,"['g de beurre', 'g de farine', 'g de noisettes en poudre', 'g de sucre', 'sachet de sucre vanillé', 'cuillères à soupe de sucre glace']","Mélanger le beurre, la farine, et les noisettes en poudre pour obtenir une pâte. La rouler en saucisse d'environ 2,5 cm de diamètre. Mettre au frais 1 h. Découper en tranches d'1 à 2 cm d'épaisseur, et former des croissants (forme du type ""Croissants de lune""). Faire cuire à 175°C (thermostat 5-6), 15 min environ. Laisser tiédir quelques instants, avant de les rouler dans un mélange sucre glace/sucre vanillé (attention : les biscuits sont friables à la sortie du four!). Conserver au frais et au sec.",dessert,https://www.marmiton.org/recettes/recette_biscuits-de-noel-aux-noisettes-nusskipfel_43155.aspx
Sablés de Noël (Ausstecherle),4.2,175,12k,587,25 min,10,très facile,bon marché,15 min,10 min,"['oeufs', 'g de farine', 'beurre mou ou de bonne margarine', 'g de sucre en poudre', ""zeste de citron ou d'orange (non traité ou bio)""]","Battre le beurre pour qu'il devienne presque mousseux. Ajouter les oeufs, le sucre et battre pendant 10 min. Ajouter la farine et le zeste et former une pâte à la main, faire une boule et mettre un peu au frigo si on a le temps. Préchauffer le four à 150°C (thermostat 5).
Sortir la pâte du frigo et la dérouler sur 1/2 cm d'épaisseur. Avec des formes d'emporte-pièce de motifs de Noël, découper des petits biscuits et les déposer sur une plaque garnie d'une feuille de papier sulfurisé (ou à défaut de papier alu). Recouvrir chaque biscuit d'un peu de jaune d'oeuf. La pâte donne environ 3 plaques de four. Faire cuire 10 min environ.
Les biscuits finissent de sécher après les avoir sortis du four, donc ne pas s'étonner s'ils sont encore un peu mous à la fin de la cuisson.",dessert,https://www.marmiton.org/recettes/recette_sables-de-noel-ausstecherle_33325.aspx
